fold_id,symbol,sector,entry_date,exit_date,entry_price,exit_price,shares,position_value,confidence,kelly_fraction,exit_reason,pnl,return_pct,was_correct
2,HINDPETRO.NS,Energy,2021-02-17,2021-03-03,124.81,132.5,480,59908.8,64,0.125,MAX_AGE,3689.95,6.1593,False
2,INDUSTOWER.NS,Telecom,2021-02-17,2021-03-03,242.55,243.73,247,59909.850000000006,64,0.125,MAX_AGE,291.47,0.4865,False
3,SRF.NS,Chemicals,2021-05-05,2021-05-07,1346.41,1236.62,44,59242.04,64,0.125,STOP,-4830.79,-8.1543,False
3,VEDL.NS,Metals,2021-05-05,2021-05-10,126.72,140.89,473,59938.56,64,0.125,TARGET,6700.58,11.1791,True
3,UPL.NS,Chemicals,2021-05-05,2021-05-14,608.63,706.1,98,59645.74,64,0.125,TARGET,9551.82,16.0143,True
3,APOLLOHOSP.NS,Healthcare,2021-05-05,2021-05-14,3289.88,3100.41,18,59217.840000000004,64,0.125,STOP,-3410.42,-5.7591,False
3,GAIL.NS,Energy,2021-05-11,2021-05-14,87.26,82.3,688,60034.880000000005,64,0.125,STOP,-3409.43,-5.6791,False
3,NMDC.NS,Metals,2021-05-11,2021-05-14,37.45,35.32,1605,60107.25000000001,64,0.125,STOP,-3419.85,-5.6896,False
3,ALKEM.NS,Pharma,2021-05-05,2021-05-20,2750.92,2842.07,21,57769.32,64,0.125,MAX_AGE,1914.12,3.3134,False
3,ONGC.NS,Energy,2021-05-11,2021-05-20,86.44,81.83,695,60075.799999999996,64,0.125,STOP,-3205.17,-5.3352,False
3,OFSS.NS,IT,2021-05-11,2021-05-26,2840.72,2804.12,21,59655.119999999995,64,0.125,MAX_AGE,-768.61,-1.2884,False
3,IOC.NS,Energy,2021-05-11,2021-05-26,51.02,55.1,1178,60101.560000000005,64,0.125,MAX_AGE,4811.66,8.0059,False
3,ICICIGI.NS,Finance,2021-05-20,2021-05-27,1474.89,1396.26,40,58995.600000000006,64,0.125,STOP,-3145.08,-5.331,False
3,IPCALAB.NS,Pharma,2021-05-20,2021-05-28,1088.29,999.0,55,59855.95,64,0.125,STOP,-4911.13,-8.2049,False
3,COROMANDEL.NS,Chemicals,2021-05-20,2021-05-31,768.12,763.59,78,59913.36,64,0.125,FOLD_END,-353.37,-0.5898,False
3,MPHASIS.NS,IT,2021-05-25,2021-05-31,1683.82,1741.09,35,58933.7,64,0.125,FOLD_END,2004.34,3.401,False
3,COLPAL.NS,FMCG,2021-05-25,2021-05-31,1542.55,1552.34,38,58616.9,64,0.125,FOLD_END,372.05,0.6347,False
3,PAGEIND.NS,Consumer,2021-05-25,2021-05-31,29807.42,29004.09,2,59614.84,64,0.125,FOLD_END,-1606.66,-2.6951,False
3,PNB.NS,Banking,2021-05-28,2021-05-31,39.2,39.34,1524,59740.8,64,0.125,FOLD_END,214.83,0.3596,False
3,M&M.NS,Auto,2021-05-28,2021-05-31,806.94,770.78,74,59713.560000000005,64,0.125,FOLD_END,-2675.72,-4.4809,False
3,EICHERMOT.NS,Auto,2021-05-28,2021-05-31,2515.5,2551.44,23,57856.5,64,0.125,FOLD_END,826.73,1.4289,False
3,SHRIRAMFIN.NS,Finance,2021-05-28,2021-05-31,266.77,262.15,223,59489.71,64,0.125,FOLD_END,-1031.36,-1.7337,False
4,SRF.NS,Chemicals,2021-05-05,2021-05-07,1346.41,1236.62,44,59242.04,64,0.125,STOP,-4830.79,-8.1543,False
4,VEDL.NS,Metals,2021-05-05,2021-05-10,126.72,140.89,473,59938.56,64,0.125,TARGET,6700.58,11.1791,True
4,UPL.NS,Chemicals,2021-05-05,2021-05-14,608.63,706.1,98,59645.74,64,0.125,TARGET,9551.82,16.0143,True
4,APOLLOHOSP.NS,Healthcare,2021-05-05,2021-05-14,3289.88,3100.41,18,59217.840000000004,64,0.125,STOP,-3410.42,-5.7591,False
4,GAIL.NS,Energy,2021-05-11,2021-05-14,87.26,82.3,688,60034.880000000005,64,0.125,STOP,-3409.43,-5.6791,False
4,NMDC.NS,Metals,2021-05-11,2021-05-14,37.45,35.32,1605,60107.25000000001,64,0.125,STOP,-3419.85,-5.6896,False
4,ALKEM.NS,Pharma,2021-05-05,2021-05-20,2750.92,2842.07,21,57769.32,64,0.125,MAX_AGE,1914.12,3.3134,False
4,ONGC.NS,Energy,2021-05-11,2021-05-20,86.44,81.83,695,60075.799999999996,64,0.125,STOP,-3205.17,-5.3352,False
4,OFSS.NS,IT,2021-05-11,2021-05-26,2840.72,2804.12,21,59655.119999999995,64,0.125,MAX_AGE,-768.61,-1.2884,False
4,IOC.NS,Energy,2021-05-11,2021-05-26,51.02,55.1,1178,60101.560000000005,64,0.125,MAX_AGE,4811.66,8.0059,False
4,ICICIGI.NS,Finance,2021-05-20,2021-05-27,1474.89,1396.26,40,58995.600000000006,64,0.125,STOP,-3145.08,-5.331,False
4,IPCALAB.NS,Pharma,2021-05-20,2021-05-28,1088.29,999.0,55,59855.95,64,0.125,STOP,-4911.13,-8.2049,False
4,COROMANDEL.NS,Chemicals,2021-05-20,2021-06-03,768.12,772.4,78,59913.36,64,0.125,MAX_AGE,334.23,0.5579,False
4,M&M.NS,Auto,2021-05-28,2021-06-03,806.94,765.15,74,59713.560000000005,64,0.125,STOP,-3092.23,-5.1784,False
4,MPHASIS.NS,IT,2021-05-25,2021-06-08,1683.82,1730.48,35,58933.7,64,0.125,MAX_AGE,1632.95,2.7708,False
4,COLPAL.NS,FMCG,2021-05-25,2021-06-08,1542.55,1532.63,38,58616.9,64,0.125,MAX_AGE,-377.12,-0.6434,False
4,PAGEIND.NS,Consumer,2021-05-25,2021-06-08,29807.42,29292.52,2,59614.84,64,0.125,MAX_AGE,-1029.8,-1.7274,False
4,PNB.NS,Banking,2021-05-28,2021-06-11,39.2,39.02,1524,59740.8,64,0.125,MAX_AGE,-280.09,-0.4688,False
4,EICHERMOT.NS,Auto,2021-05-28,2021-06-11,2515.5,2618.42,23,57856.5,64,0.125,MAX_AGE,2367.19,4.0915,False
4,SHRIRAMFIN.NS,Finance,2021-05-28,2021-06-11,266.77,270.5,223,59489.71,64,0.125,MAX_AGE,830.99,1.3969,False
4,ADANIENT.NS,Infrastructure,2021-06-03,2021-06-14,1579.26,1497.81,37,58432.62,64,0.125,STOP,-3013.58,-5.1574,False
4,ONGC.NS,Energy,2021-06-03,2021-06-17,89.66,91.56,664,59534.24,64,0.125,MAX_AGE,1263.4,2.1221,False
4,ASHOKLEY.NS,Auto,2021-06-11,2021-06-17,60.27,55.4,991,59727.57,64,0.125,STOP,-4823.59,-8.076,False
4,TECHM.NS,IT,2021-06-08,2021-06-22,887.82,887.36,67,59483.94,64,0.125,MAX_AGE,-31.11,-0.0523,False
4,MOIL.NS,Metals,2021-06-08,2021-06-22,168.28,174.17,354,59571.12,64,0.125,MAX_AGE,2086.81,3.5031,False
4,NTPC.NS,Infrastructure,2021-06-08,2021-06-22,96.85,98.6,615,59562.75,64,0.125,MAX_AGE,1076.31,1.807,False
4,TCS.NS,IT,2021-06-11,2021-06-25,2892.0,2986.52,20,57840.0,64,0.125,MAX_AGE,1890.42,3.2684,False
4,MPHASIS.NS,IT,2021-06-11,2021-06-25,1799.65,1851.05,33,59388.450000000004,64,0.125,MAX_AGE,1696.17,2.8561,False
4,TORNTPHARM.NS,Pharma,2021-06-14,2021-06-28,1398.72,1385.4,42,58746.24,64,0.125,MAX_AGE,-559.43,-0.9523,False
4,MARICO.NS,FMCG,2021-06-17,2021-06-30,487.91,499.68,121,59037.11,64,0.125,FOLD_END,1423.62,2.4114,False
4,COROMANDEL.NS,Chemicals,2021-06-17,2021-06-30,842.97,858.56,70,59007.9,64,0.125,FOLD_END,1091.01,1.8489,False
4,MOIL.NS,Metals,2021-06-22,2021-06-30,174.17,167.85,342,59566.13999999999,64,0.125,FOLD_END,-2163.06,-3.6314,False
4,ABB.NS,Infrastructure,2021-06-23,2021-06-30,1766.56,1768.18,33,58296.479999999996,64,0.125,FOLD_END,53.32,0.0915,False
4,VINATIORGA.NS,Chemicals,2021-06-23,2021-06-30,1831.48,1803.49,32,58607.36,64,0.125,FOLD_END,-895.75,-1.5284,False
4,MARUTI.NS,Auto,2021-06-25,2021-06-30,7331.09,7203.52,8,58648.72,64,0.125,FOLD_END,-1020.54,-1.7401,False
4,PERSISTENT.NS,IT,2021-06-28,2021-06-30,1302.72,1416.78,45,58622.4,64,0.125,FOLD_END,5132.59,8.7553,False
4,ICICIGI.NS,Finance,2021-06-28,2021-06-30,1542.95,1512.68,38,58632.1,64,0.125,FOLD_END,-1150.16,-1.9617,False
5,SRF.NS,Chemicals,2021-05-05,2021-05-07,1346.41,1236.62,44,59242.04,64,0.125,STOP,-4830.79,-8.1543,False
5,VEDL.NS,Metals,2021-05-05,2021-05-10,126.72,140.89,473,59938.56,64,0.125,TARGET,6700.58,11.1791,True
5,UPL.NS,Chemicals,2021-05-05,2021-05-14,608.63,706.1,98,59645.74,64,0.125,TARGET,9551.82,16.0143,True
5,APOLLOHOSP.NS,Healthcare,2021-05-05,2021-05-14,3289.88,3100.41,18,59217.840000000004,64,0.125,STOP,-3410.42,-5.7591,False
5,GAIL.NS,Energy,2021-05-11,2021-05-14,87.26,82.3,688,60034.880000000005,64,0.125,STOP,-3409.43,-5.6791,False
5,NMDC.NS,Metals,2021-05-11,2021-05-14,37.45,35.32,1605,60107.25000000001,64,0.125,STOP,-3419.85,-5.6896,False
5,ALKEM.NS,Pharma,2021-05-05,2021-05-20,2750.92,2842.07,21,57769.32,64,0.125,MAX_AGE,1914.12,3.3134,False
5,ONGC.NS,Energy,2021-05-11,2021-05-20,86.44,81.83,695,60075.799999999996,64,0.125,STOP,-3205.17,-5.3352,False
5,OFSS.NS,IT,2021-05-11,2021-05-26,2840.72,2804.12,21,59655.119999999995,64,0.125,MAX_AGE,-768.61,-1.2884,False
5,IOC.NS,Energy,2021-05-11,2021-05-26,51.02,55.1,1178,60101.560000000005,64,0.125,MAX_AGE,4811.66,8.0059,False
5,ICICIGI.NS,Finance,2021-05-20,2021-05-27,1474.89,1396.26,40,58995.600000000006,64,0.125,STOP,-3145.08,-5.331,False
5,IPCALAB.NS,Pharma,2021-05-20,2021-05-28,1088.29,999.0,55,59855.95,64,0.125,STOP,-4911.13,-8.2049,False
5,COROMANDEL.NS,Chemicals,2021-05-20,2021-06-03,768.12,772.4,78,59913.36,64,0.125,MAX_AGE,334.23,0.5579,False
5,M&M.NS,Auto,2021-05-28,2021-06-03,806.94,765.15,74,59713.560000000005,64,0.125,STOP,-3092.23,-5.1784,False
5,MPHASIS.NS,IT,2021-05-25,2021-06-08,1683.82,1730.48,35,58933.7,64,0.125,MAX_AGE,1632.95,2.7708,False
5,COLPAL.NS,FMCG,2021-05-25,2021-06-08,1542.55,1532.63,38,58616.9,64,0.125,MAX_AGE,-377.12,-0.6434,False
5,PAGEIND.NS,Consumer,2021-05-25,2021-06-08,29807.42,29292.52,2,59614.84,64,0.125,MAX_AGE,-1029.8,-1.7274,False
5,PNB.NS,Banking,2021-05-28,2021-06-11,39.2,39.02,1524,59740.8,64,0.125,MAX_AGE,-280.09,-0.4688,False
5,EICHERMOT.NS,Auto,2021-05-28,2021-06-11,2515.5,2618.42,23,57856.5,64,0.125,MAX_AGE,2367.19,4.0915,False
5,SHRIRAMFIN.NS,Finance,2021-05-28,2021-06-11,266.77,270.5,223,59489.71,64,0.125,MAX_AGE,830.99,1.3969,False
5,ADANIENT.NS,Infrastructure,2021-06-03,2021-06-14,1579.26,1497.81,37,58432.62,64,0.125,STOP,-3013.58,-5.1574,False
5,ONGC.NS,Energy,2021-06-03,2021-06-17,89.66,91.56,664,59534.24,64,0.125,MAX_AGE,1263.4,2.1221,False
5,ASHOKLEY.NS,Auto,2021-06-11,2021-06-17,60.27,55.4,991,59727.57,64,0.125,STOP,-4823.59,-8.076,False
5,TECHM.NS,IT,2021-06-08,2021-06-22,887.82,887.36,67,59483.94,64,0.125,MAX_AGE,-31.11,-0.0523,False
5,MOIL.NS,Metals,2021-06-08,2021-06-22,168.28,174.17,354,59571.12,64,0.125,MAX_AGE,2086.81,3.5031,False
5,NTPC.NS,Infrastructure,2021-06-08,2021-06-22,96.85,98.6,615,59562.75,64,0.125,MAX_AGE,1076.31,1.807,False
5,TCS.NS,IT,2021-06-11,2021-06-25,2892.0,2986.52,20,57840.0,64,0.125,MAX_AGE,1890.42,3.2684,False
5,MPHASIS.NS,IT,2021-06-11,2021-06-25,1799.65,1851.05,33,59388.450000000004,64,0.125,MAX_AGE,1696.17,2.8561,False
5,TORNTPHARM.NS,Pharma,2021-06-14,2021-06-28,1398.72,1385.4,42,58746.24,64,0.125,MAX_AGE,-559.43,-0.9523,False
5,MARICO.NS,FMCG,2021-06-17,2021-07-01,487.91,503.54,121,59037.11,64,0.125,MAX_AGE,1890.63,3.2024,False
5,COROMANDEL.NS,Chemicals,2021-06-17,2021-07-01,842.97,871.09,70,59007.9,64,0.125,MAX_AGE,1968.25,3.3356,False
5,MOIL.NS,Metals,2021-06-22,2021-07-06,174.17,168.67,342,59566.13999999999,64,0.125,MAX_AGE,-1879.4,-3.1551,False
5,ABB.NS,Infrastructure,2021-06-23,2021-07-07,1766.56,1703.54,33,58296.479999999996,64,0.125,MAX_AGE,-2079.69,-3.5674,False
5,VINATIORGA.NS,Chemicals,2021-06-23,2021-07-07,1831.48,1989.85,32,58607.36,64,0.125,MAX_AGE,5067.78,8.647,False
5,MARUTI.NS,Auto,2021-06-25,2021-07-09,7331.09,7117.07,8,58648.72,64,0.125,MAX_AGE,-1712.15,-2.9193,False
5,PERSISTENT.NS,IT,2021-06-28,2021-07-12,1302.72,1337.38,45,58622.4,64,0.125,MAX_AGE,1559.62,2.6604,False
5,ICICIGI.NS,Finance,2021-06-28,2021-07-12,1542.95,1530.06,38,58632.1,64,0.125,MAX_AGE,-489.87,-0.8355,False
5,DABUR.NS,FMCG,2021-07-01,2021-07-15,559.28,554.25,107,59842.96,64,0.125,MAX_AGE,-537.9,-0.8988,False
5,MAXHEALTH.NS,Healthcare,2021-07-01,2021-07-15,262.6,265.09,228,59872.8,64,0.125,MAX_AGE,568.44,0.9494,False
5,HDFCBANK.NS,Banking,2021-07-06,2021-07-20,729.96,686.42,82,59856.72,64,0.125,STOP,-3570.59,-5.9652,False
5,GODREJPROP.NS,Realty,2021-07-07,2021-07-22,1482.1,1555.3,40,59284.0,64,0.125,MAX_AGE,2928.0,4.9389,False
5,OBEROIRLTY.NS,Realty,2021-07-07,2021-07-22,639.64,663.59,93,59486.52,64,0.125,MAX_AGE,2227.51,3.7446,False
5,MPHASIS.NS,IT,2021-07-09,2021-07-23,1996.25,2265.65,30,59887.5,64,0.125,TARGET,8081.92,13.4952,True
5,DLF.NS,Realty,2021-07-12,2021-07-27,300.2,325.35,199,59739.799999999996,64,0.125,MAX_AGE,5004.96,8.3779,False
5,MANAPPURAM.NS,Finance,2021-07-12,2021-07-27,166.6,189.95,360,59976.0,64,0.125,TARGET,8406.07,14.0157,True
5,WIPRO.NS,IT,2021-07-15,2021-07-30,266.04,271.23,225,59859.00000000001,64,0.125,MAX_AGE,1168.59,1.9522,False
5,OFSS.NS,IT,2021-07-15,2021-07-30,3270.31,3447.29,18,58865.58,64,0.125,MAX_AGE,3185.72,5.4119,False
5,ALKEM.NS,Pharma,2021-07-20,2021-07-30,3227.32,3282.35,18,58091.76,64,0.125,FOLD_END,990.49,1.705,False
5,NESTLEIND.NS,FMCG,2021-07-22,2021-07-30,855.29,841.41,70,59870.299999999996,64,0.125,FOLD_END,-971.82,-1.6232,False
5,ASIANPAINT.NS,Consumer,2021-07-22,2021-07-30,2988.41,2845.76,20,59768.2,64,0.125,FOLD_END,-2852.98,-4.7734,False
5,ITC.NS,FMCG,2021-07-23,2021-07-30,171.8,165.77,352,60473.600000000006,64,0.125,FOLD_END,-2121.85,-3.5087,False
5,DLF.NS,Realty,2021-07-27,2021-07-30,325.35,325.98,188,61165.8,64,0.125,FOLD_END,118.08,0.1931,False
5,FORTIS.NS,Healthcare,2021-07-27,2021-07-30,253.35,249.13,242,61310.7,64,0.125,FOLD_END,-1021.13,-1.6655,False
5,HCLTECH.NS,IT,2021-07-30,2021-07-30,841.71,841.71,73,61444.83,64,0.125,FOLD_END,0.22,0.0004,False
5,VEDL.NS,Metals,2021-07-30,2021-07-30,144.72,144.72,426,61650.72,64,0.125,FOLD_END,0.74,0.0012,False
6,ALKEM.NS,Pharma,2021-06-01,2021-06-15,2947.94,3027.92,20,58958.8,64,0.125,MAX_AGE,1599.63,2.7131,False
6,BAJAJ-AUTO.NS,Auto,2021-06-01,2021-06-15,3706.88,3618.69,16,59310.08,64,0.125,MAX_AGE,-1411.04,-2.3791,False
6,ONGC.NS,Energy,2021-06-01,2021-06-15,86.07,91.75,697,59990.78999999999,64,0.125,MAX_AGE,3955.96,6.5943,False
6,ABB.NS,Infrastructure,2021-06-01,2021-06-15,1655.77,1656.45,36,59607.72,64,0.125,MAX_AGE,24.65,0.0414,False
6,TECHM.NS,IT,2021-06-02,2021-06-16,853.57,897.39,70,59749.9,64,0.125,MAX_AGE,3067.11,5.1333,False
6,EMAMILTD.NS,FMCG,2021-06-02,2021-06-16,482.44,496.1,124,59822.56,64,0.125,MAX_AGE,1694.06,2.8318,False
6,IGL.NS,Energy,2021-06-02,2021-06-16,238.44,239.79,251,59848.44,64,0.125,MAX_AGE,338.45,0.5655,False
6,PHOENIXLTD.NS,Realty,2021-06-02,2021-06-16,400.06,401.3,149,59608.94,64,0.125,MAX_AGE,185.09,0.3105,False
6,OFSS.NS,IT,2021-06-15,2021-06-18,2995.08,2824.97,20,59901.6,64,0.125,STOP,-3402.22,-5.6797,False
6,MGL.NS,Energy,2021-06-15,2021-06-18,1121.02,1052.29,53,59414.06,64,0.125,STOP,-3642.5,-6.1307,False
6,MPHASIS.NS,IT,2021-06-16,2021-06-23,1879.35,1777.76,32,60139.2,64,0.125,STOP,-3251.01,-5.4058,False
6,MARICO.NS,FMCG,2021-06-15,2021-06-29,476.47,506.17,126,60035.22,64,0.125,MAX_AGE,3742.31,6.2335,False
6,MAHLIFE.NS,Realty,2021-06-15,2021-06-29,200.77,192.9,300,60231.0,64,0.125,MAX_AGE,-2361.62,-3.9209,False
6,HINDUNILVR.NS,FMCG,2021-06-16,2021-06-30,2230.34,2289.06,27,60219.18000000001,64,0.125,MAX_AGE,1585.57,2.633,False
6,TATACONSUM.NS,FMCG,2021-06-16,2021-06-30,712.02,729.92,85,60521.7,64,0.125,MAX_AGE,1521.49,2.514,False
6,POWERGRID.NS,Infrastructure,2021-06-16,2021-06-30,105.28,101.04,575,60536.0,64,0.125,MAX_AGE,-2437.21,-4.026,False
6,TCS.NS,IT,2021-06-18,2021-07-02,2912.76,2937.63,20,58255.200000000004,64,0.125,MAX_AGE,497.32,0.8537,False
6,INFY.NS,IT,2021-06-18,2021-07-02,1337.67,1395.06,44,58857.48,64,0.125,MAX_AGE,2525.13,4.2902,False
6,ABB.NS,Infrastructure,2021-06-23,2021-07-07,1766.56,1703.54,33,58296.479999999996,64,0.125,MAX_AGE,-2079.69,-3.5674,False
6,PERSISTENT.NS,IT,2021-06-29,2021-07-13,1355.87,1331.1,44,59658.28,64,0.125,MAX_AGE,-1090.0,-1.8271,False
6,IGL.NS,Energy,2021-06-29,2021-07-13,246.9,254.31,243,59996.700000000004,64,0.125,MAX_AGE,1801.17,3.0021,False
6,MARICO.NS,FMCG,2021-06-30,2021-07-14,499.68,500.85,120,59961.6,64,0.125,MAX_AGE,140.65,0.2346,False
6,EMAMILTD.NS,FMCG,2021-06-30,2021-07-14,512.24,522.98,117,59932.08,64,0.125,MAX_AGE,1256.27,2.0962,False
6,NAVINFLUOR.NS,Chemicals,2021-06-30,2021-07-14,3692.15,3839.36,16,59074.4,64,0.125,MAX_AGE,2355.3,3.987,False
6,CROMPTON.NS,Consumer,2021-07-02,2021-07-16,429.9,451.69,140,60186.0,64,0.125,MAX_AGE,3050.98,5.0693,False
6,PIDILITIND.NS,Chemicals,2021-07-05,2021-07-19,1106.62,1103.26,54,59757.479999999996,64,0.125,MAX_AGE,-181.7,-0.3041,False
6,GODREJPROP.NS,Realty,2021-07-07,2021-07-22,1482.1,1555.3,40,59284.0,64,0.125,MAX_AGE,2928.0,4.9389,False
6,NATIONALUM.NS,Metals,2021-07-19,2021-07-23,69.65,64.56,869,60525.850000000006,64,0.125,STOP,-4425.31,-7.3114,False
6,OFSS.NS,IT,2021-07-13,2021-07-28,3203.93,3493.51,18,57670.74,64,0.125,MAX_AGE,5212.37,9.0381,False
6,ICICIBANK.NS,Banking,2021-07-13,2021-07-28,643.13,662.57,93,59811.09,64,0.125,MAX_AGE,1808.09,3.023,False
6,COFORGE.NS,IT,2021-07-14,2021-07-29,854.71,974.75,70,59829.700000000004,64,0.125,TARGET,8402.84,14.0446,True
6,WIPRO.NS,IT,2021-07-15,2021-07-30,266.04,271.23,227,60391.08,64,0.125,MAX_AGE,1178.98,1.9522,False
6,ALKEM.NS,Pharma,2021-07-15,2021-07-30,3166.44,3282.35,19,60162.36,64,0.125,MAX_AGE,2202.24,3.6605,False
6,DIVISLAB.NS,Pharma,2021-07-16,2021-08-02,4615.05,4781.26,13,59995.65,64,0.125,MAX_AGE,2160.78,3.6016,False
6,NESTLEIND.NS,FMCG,2021-07-22,2021-08-05,855.29,865.46,71,60725.59,64,0.125,MAX_AGE,722.2,1.1893,False
6,ITC.NS,FMCG,2021-07-23,2021-08-06,171.8,173.29,352,60473.600000000006,64,0.125,MAX_AGE,525.98,0.8698,False
6,GODREJPROP.NS,Realty,2021-08-02,2021-08-09,1657.7,1562.95,37,61334.9,64,0.125,STOP,-3505.75,-5.7158,False
6,OFSS.NS,IT,2021-07-28,2021-08-11,3493.51,3552.66,17,59389.670000000006,64,0.125,MAX_AGE,1005.54,1.6931,False
6,MAHLIFE.NS,Realty,2021-07-28,2021-08-11,253.02,240.96,240,60724.8,64,0.125,MAX_AGE,-2893.64,-4.7652,False
6,JSWSTEEL.NS,Metals,2021-07-29,2021-08-12,715.38,715.86,85,60807.3,64,0.125,MAX_AGE,40.43,0.0665,False
6,TECHM.NS,IT,2021-08-05,2021-08-12,1075.77,1195.01,57,61318.89,64,0.125,TARGET,6796.46,11.0838,True
6,HCLTECH.NS,IT,2021-07-30,2021-08-13,841.71,919.32,73,61444.83,64,0.125,MAX_AGE,5665.44,9.2204,False
6,VEDL.NS,Metals,2021-07-30,2021-08-13,144.72,157.57,425,61506.0,64,0.125,MAX_AGE,5461.66,8.8799,False
6,MAXHEALTH.NS,Healthcare,2021-08-11,2021-08-17,299.24,341.94,205,61344.200000000004,64,0.125,TARGET,8754.18,14.2706,True
6,TATASTEEL.NS,Metals,2021-08-16,2021-08-20,133.73,121.07,467,62451.909999999996,64,0.125,STOP,-5911.1,-9.465,False
6,INDUSINDBK.NS,Banking,2021-08-06,2021-08-23,994.19,959.4,62,61639.780000000006,64,0.125,MAX_AGE,-2156.82,-3.4991,False
6,TATACHEM.NS,Chemicals,2021-08-09,2021-08-24,799.72,784.17,77,61578.44,64,0.125,MAX_AGE,-1197.29,-1.9443,False
6,TECHM.NS,IT,2021-08-12,2021-08-27,1195.01,1245.73,51,60945.51,64,0.125,MAX_AGE,2586.53,4.244,False
6,CUMMINSIND.NS,Infrastructure,2021-08-12,2021-08-27,890.4,919.58,69,61437.6,64,0.125,MAX_AGE,2013.53,3.2774,False
6,TCS.NS,IT,2021-08-13,2021-08-30,3066.16,3276.78,20,61323.2,64,0.125,MAX_AGE,4212.37,6.8691,False
6,TATACONSUM.NS,FMCG,2021-08-13,2021-08-30,781.25,832.58,80,62500.0,64,0.125,MAX_AGE,4106.15,6.5698,False
6,INFY.NS,IT,2021-08-17,2021-08-31,1549.75,1518.43,40,61990.0,64,0.125,FOLD_END,-1252.68,-2.0208,False
6,BRITANNIA.NS,FMCG,2021-08-20,2021-08-31,3668.87,3764.5,17,62370.79,64,0.125,FOLD_END,1625.71,2.6065,False
6,NESTLEIND.NS,FMCG,2021-08-23,2021-08-31,951.6,925.3,65,61854.0,64,0.125,FOLD_END,-1709.37,-2.7635,False
6,GODREJCP.NS,FMCG,2021-08-30,2021-08-31,1038.74,1050.01,60,62324.4,64,0.125,FOLD_END,676.18,1.0849,False
6,ICICIGI.NS,Finance,2021-08-30,2021-08-31,1534.36,1543.51,41,62908.759999999995,64,0.125,FOLD_END,375.13,0.5963,False
6,RELIANCE.NS,Energy,2021-08-31,2021-08-31,1027.49,1027.49,61,62676.89,64,0.125,FOLD_END,-0.28,-0.0005,False
6,BPCL.NS,Energy,2021-08-31,2021-08-31,167.82,167.82,377,63268.14,64,0.125,FOLD_END,-0.33,-0.0005,False
6,IOC.NS,Energy,2021-08-31,2021-08-31,55.33,55.33,1144,63297.52,64,0.125,FOLD_END,-3.52,-0.0056,False
