date,portfolio_value,fold_id
2021-04-12,1004054.94,2
2021-04-13,1004054.94,2
2021-04-15,1004054.94,2
2021-04-16,1004054.94,2
2021-04-19,1004054.94,2
2021-04-20,1004054.94,2
2021-04-22,1004054.94,2
2021-04-23,1004054.94,2
2021-04-26,1004054.94,2
2021-04-27,1004054.94,2
2021-04-28,1004054.94,2
2021-04-29,1004054.94,2
2021-04-30,1004054.94,2
2021-03-01,1000000.0,3
2021-03-02,1000000.0,3
2021-03-03,1000000.0,3
2021-03-04,1000000.0,3
2021-03-05,1000000.0,3
2021-03-08,1000000.0,3
2021-03-09,1000000.0,3
2021-03-10,1000000.0,3
2021-03-12,1000000.0,3
2021-03-15,1000000.0,3
2021-03-16,1000000.0,3
2021-03-17,1000000.0,3
2021-03-18,1000000.0,3
2021-03-19,1000000.0,3
2021-03-22,1000000.0,3
2021-03-23,1000000.0,3
2021-03-24,1000000.0,3
2021-03-25,1000000.0,3
2021-03-26,1000000.0,3
2021-03-30,1000000.0,3
2021-03-31,1000000.0,3
2021-04-01,1000000.0,3
2021-04-05,1000000.0,3
2021-04-06,1000000.0,3
2021-04-07,1000000.0,3
2021-04-08,1000000.0,3
2021-04-09,1000000.0,3
2021-04-12,1000000.0,3
2021-04-13,1000000.0,3
2021-04-15,1000000.0,3
2021-04-16,1000000.0,3
2021-04-19,1000000.0,3
2021-04-20,1000000.0,3
2021-04-22,1000000.0,3
2021-04-23,1000000.0,3
2021-04-26,1000000.0,3
2021-04-27,1000000.0,3
2021-04-28,1000000.0,3
2021-04-29,1000000.0,3
2021-04-30,1000000.0,3
2021-05-03,1000000.0,3
2021-05-04,1000000.0,3
2021-05-05,1000000.0,3
2021-05-06,1000000.0,3
2021-05-07,1000000.0,3
2021-05-10,1000000.0,3
2021-05-11,1000000.0,3
2021-05-12,1001693.91,3
2021-05-14,996464.4,3
2021-05-17,996722.84,3
2021-05-18,997026.9,3
2021-05-19,995875.94,3
2021-05-20,995875.94,3
2021-05-21,995875.94,3
2021-05-24,995875.94,3
2021-05-25,995875.94,3
2021-05-26,995875.94,3
2021-05-27,995875.94,3
2021-05-28,995875.94,3
2021-05-31,995875.94,3
2021-04-01,1000000.0,4
2021-04-05,1000000.0,4
2021-04-06,1000000.0,4
2021-04-07,1000000.0,4
2021-04-08,1000000.0,4
2021-04-09,1000000.0,4
2021-04-12,1000000.0,4
2021-04-13,1000000.0,4
2021-04-15,1000000.0,4
2021-04-16,1000000.0,4
2021-04-19,1000000.0,4
2021-04-20,1000000.0,4
2021-04-22,1000000.0,4
2021-04-23,1000000.0,4
2021-04-26,1000000.0,4
2021-04-27,1000000.0,4
2021-04-28,1000000.0,4
2021-04-29,1000000.0,4
2021-04-30,1000000.0,4
2021-05-03,1000000.0,4
2021-05-04,1000000.0,4
2021-05-05,1000000.0,4
2021-05-06,1000000.0,4
2021-05-07,1000000.0,4
2021-05-10,1000000.0,4
2021-05-11,1000000.0,4
2021-05-12,1001693.91,4
2021-05-14,996464.4,4
2021-05-17,996722.84,4
2021-05-18,997026.9,4
2021-05-19,995875.94,4
2021-05-20,995875.94,4
2021-05-21,995875.94,4
2021-05-24,995875.94,4
2021-05-25,995875.94,4
2021-05-26,995875.94,4
2021-05-27,995875.94,4
2021-05-28,995875.94,4
2021-05-31,995875.94,4
2021-06-01,995470.67,4
2021-06-02,996469.58,4
2021-06-03,996994.67,4
2021-06-04,996574.46,4
2021-06-07,1000420.11,4
2021-06-08,1000030.12,4
2021-06-09,996727.44,4
2021-06-10,998646.57,4
2021-06-11,1002418.76,4
2021-06-14,999270.41,4
2021-06-15,1000655.9,4
2021-06-16,997878.64,4
2021-06-17,996193.77,4
2021-06-18,992102.92,4
2021-06-21,993008.13,4
2021-06-22,990566.57,4
2021-06-23,986506.07,4
2021-06-24,989569.33,4
2021-06-25,988601.79,4
2021-06-28,989905.44,4
2021-06-29,990889.72,4
2021-06-30,992294.95,4
2021-05-03,1000000.0,5
2021-05-04,1000000.0,5
2021-05-05,1000000.0,5
2021-05-06,1000000.0,5
2021-05-07,1000000.0,5
2021-05-10,1000000.0,5
2021-05-11,1000000.0,5
2021-05-12,1001693.91,5
2021-05-14,996464.4,5
2021-05-17,996722.84,5
2021-05-18,997026.9,5
2021-05-19,995875.94,5
2021-05-20,995875.94,5
2021-05-21,995875.94,5
2021-05-24,995875.94,5
2021-05-25,995875.94,5
2021-05-26,995875.94,5
2021-05-27,995875.94,5
2021-05-28,995875.94,5
2021-05-31,995875.94,5
2021-06-01,995470.67,5
2021-06-02,996469.58,5
2021-06-03,996994.67,5
2021-06-04,996574.46,5
2021-06-07,1000420.11,5
2021-06-08,1000030.12,5
2021-06-09,996727.44,5
2021-06-10,998646.57,5
2021-06-11,1002418.76,5
2021-06-14,999270.41,5
2021-06-15,1000655.9,5
2021-06-16,997878.64,5
2021-06-17,996193.77,5
2021-06-18,992102.92,5
2021-06-21,993008.13,5
2021-06-22,990566.57,5
2021-06-23,986506.07,5
2021-06-24,989569.33,5
2021-06-25,988601.79,5
2021-06-28,989905.44,5
2021-06-29,990889.72,5
2021-06-30,992294.95,5
2021-07-01,992913.08,5
2021-07-02,992594.55,5
2021-07-05,990765.25,5
2021-07-06,987881.65,5
2021-07-07,989708.45,5
2021-07-08,988676.38,5
2021-07-09,989089.59,5
2021-07-12,988913.79,5
2021-07-13,988734.37,5
2021-07-14,988039.96,5
2021-07-15,988039.96,5
2021-07-16,988039.96,5
2021-07-19,988039.96,5
2021-07-20,988039.96,5
2021-07-22,988039.96,5
2021-07-23,988039.96,5
2021-07-26,988039.96,5
2021-07-27,988039.96,5
2021-07-28,988039.96,5
2021-07-29,988039.96,5
2021-07-30,988039.96,5
2021-06-01,1000000.0,6
2021-06-02,1000000.0,6
2021-06-03,1000000.0,6
2021-06-04,1001322.71,6
2021-06-07,1001513.9,6
2021-06-08,1001572.94,6
2021-06-09,1000395.0,6
2021-06-10,1000597.49,6
2021-06-11,1002530.41,6
2021-06-14,1000626.23,6
2021-06-15,1000128.58,6
2021-06-16,1000521.09,6
2021-06-17,1000687.05,6
2021-06-18,992661.47,6
2021-06-21,995101.35,6
2021-06-22,994621.94,6
2021-06-23,992298.19,6
2021-06-24,995727.1,6
2021-06-25,995923.9,6
2021-06-28,996797.97,6
2021-06-29,994291.87,6
2021-06-30,994804.54,6
2021-07-01,997392.0,6
2021-07-02,997688.56,6
2021-07-05,995827.64,6
2021-07-06,991108.64,6
2021-07-07,994019.06,6
2021-07-08,990630.37,6
2021-07-09,992372.96,6
2021-07-12,992509.56,6
2021-07-13,991809.53,6
2021-07-14,990634.01,6
2021-07-15,992678.28,6
2021-07-16,993486.22,6
2021-07-19,993556.29,6
2021-07-20,994090.53,6
2021-07-22,994321.31,6
2021-07-23,994466.76,6
2021-07-26,994049.51,6
2021-07-27,993408.37,6
2021-07-28,993641.24,6
2021-07-29,994521.32,6
2021-07-30,995374.9,6
2021-08-02,994952.97,6
2021-08-03,994824.71,6
2021-08-04,994824.71,6
2021-08-05,994824.71,6
2021-08-06,994824.71,6
2021-08-09,994824.71,6
2021-08-10,994824.71,6
2021-08-11,994824.71,6
2021-08-12,994824.71,6
2021-08-13,994824.71,6
2021-08-16,994824.71,6
2021-08-17,994824.71,6
2021-08-18,994824.71,6
2021-08-20,994824.71,6
2021-08-23,994824.71,6
2021-08-24,994824.71,6
2021-08-25,994824.71,6
2021-08-26,994824.71,6
2021-08-27,994824.71,6
2021-08-30,994824.71,6
2021-08-31,994824.71,6
2021-07-01,1000000.0,7
2021-07-02,1000000.0,7
2021-07-05,1000000.0,7
2021-07-06,998930.45,7
2021-07-07,1000189.79,7
2021-07-08,999216.5,7
2021-07-09,1002518.69,7
2021-07-12,1004322.04,7
2021-07-13,1006079.5,7
2021-07-14,1006263.87,7
2021-07-15,1010929.37,7
2021-07-16,1011296.67,7
2021-07-19,1011852.34,7
2021-07-20,1006184.3,7
2021-07-22,1012212.8,7
2021-07-23,1016148.51,7
2021-07-26,1018604.63,7
2021-07-27,1018935.85,7
2021-07-28,1020166.98,7
2021-07-29,1024174.44,7
2021-07-30,1022589.54,7
2021-08-02,1031406.5,7
2021-08-03,1034732.03,7
2021-08-04,1030049.77,7
2021-08-05,1032694.59,7
2021-08-06,1031285.85,7
2021-08-09,1028468.8,7
2021-08-10,1031273.38,7
2021-08-11,1030018.55,7
2021-08-12,1032943.75,7
2021-08-13,1029921.19,7
2021-08-16,1033778.69,7
2021-08-17,1045505.28,7
2021-08-18,1047864.62,7
2021-08-20,1044932.93,7
2021-08-23,1045025.34,7
2021-08-24,1047420.32,7
2021-08-25,1047190.89,7
2021-08-26,1046346.77,7
2021-08-27,1046538.36,7
2021-08-30,1047558.02,7
2021-08-31,1050143.97,7
2021-09-01,1051440.0,7
2021-09-02,1051505.95,7
2021-09-03,1051688.36,7
2021-09-06,1052532.28,7
2021-09-07,1051391.66,7
2021-09-08,1051068.59,7
2021-09-09,1051305.95,7
2021-09-13,1050959.21,7
2021-09-14,1050959.21,7
2021-09-15,1050959.21,7
2021-09-16,1050959.21,7
2021-09-17,1050959.21,7
2021-09-20,1050959.21,7
2021-09-21,1050959.21,7
2021-09-22,1050959.21,7
2021-09-23,1050959.21,7
2021-09-24,1050959.21,7
2021-09-27,1050959.21,7
2021-09-28,1050959.21,7
2021-09-29,1050959.21,7
2021-09-30,1050959.21,7
2021-08-02,1000000.0,8
2021-08-03,1002127.01,8
2021-08-04,997372.01,8
2021-08-05,996810.45,8
2021-08-06,996454.35,8
2021-08-09,994671.33,8
2021-08-10,998079.46,8
2021-08-11,997524.75,8
2021-08-12,1004445.83,8
2021-08-13,1003835.11,8
2021-08-16,1007181.22,8
2021-08-17,1022802.39,8
2021-08-18,1025438.62,8
2021-08-20,1024501.53,8
2021-08-23,1024786.31,8
2021-08-24,1027185.64,8
2021-08-25,1027219.93,8
2021-08-26,1027119.33,8
2021-08-27,1031702.33,8
2021-08-30,1033587.97,8
2021-08-31,1040711.75,8
2021-09-01,1041581.51,8
2021-09-02,1042794.39,8
2021-09-03,1045087.34,8
2021-09-06,1043739.78,8
2021-09-07,1039669.29,8
2021-09-08,1039006.7,8
2021-09-09,1037558.66,8
2021-09-13,1037427.69,8
2021-09-14,1038113.85,8
2021-09-15,1038646.58,8
2021-09-16,1037976.44,8
2021-09-17,1035598.8,8
2021-09-20,1035274.82,8
2021-09-21,1035321.41,8
2021-09-22,1033806.53,8
2021-09-23,1033837.85,8
2021-09-24,1033837.85,8
2021-09-27,1033837.85,8
2021-09-28,1033837.85,8
2021-09-29,1033837.85,8
2021-09-30,1033837.85,8
2021-10-01,1033837.85,8
2021-10-04,1033837.85,8
2021-10-05,1033837.85,8
2021-10-06,1033837.85,8
2021-10-07,1033837.85,8
2021-10-08,1033837.85,8
2021-10-11,1033837.85,8
2021-10-12,1033837.85,8
2021-10-13,1033837.85,8
2021-10-14,1033837.85,8
2021-10-18,1033837.85,8
2021-10-19,1033837.85,8
2021-10-20,1033837.85,8
2021-10-21,1033837.85,8
2021-10-22,1033837.85,8
2021-10-25,1033837.85,8
2021-10-26,1033837.85,8
2021-10-27,1033837.85,8
2021-10-28,1033837.85,8
2021-10-29,1033837.85,8
2021-09-01,1000000.0,9
2021-09-02,999714.51,9
2021-09-03,1003950.04,9
2021-09-06,1014537.95,9
2021-09-07,1015418.22,9
2021-09-08,1012743.72,9
2021-09-09,1017447.2,9
2021-09-13,1019553.66,9
2021-09-14,1015796.98,9
2021-09-15,1017419.81,9
2021-09-16,1020076.32,9
2021-09-17,1015345.02,9
2021-09-20,1010473.62,9
2021-09-21,1010464.05,9
2021-09-22,1013255.19,9
2021-09-23,1015400.13,9
2021-09-24,1015805.92,9
2021-09-27,1011650.31,9
2021-09-28,1009632.9,9
2021-09-29,1011860.2,9
2021-09-30,1009849.27,9
2021-10-01,1008932.23,9
2021-10-04,1008922.15,9
2021-10-05,1009581.98,9
2021-10-06,1008331.14,9
2021-10-07,1009458.42,9
2021-10-08,1009458.42,9
2021-10-11,1009458.42,9
2021-10-12,1009458.42,9
2021-10-13,1009458.42,9
2021-10-14,1009458.42,9
2021-10-18,1009458.42,9
2021-10-19,1009458.42,9
2021-10-20,1009458.42,9
2021-10-21,1009458.42,9
2021-10-22,1009458.42,9
2021-10-25,1009458.42,9
2021-10-26,1009458.42,9
2021-10-27,1009458.42,9
2021-10-28,1009458.42,9
2021-10-29,1009458.42,9
2021-11-01,1009458.42,9
2021-11-02,1009458.42,9
2021-11-03,1009458.42,9
2021-11-04,1009458.42,9
2021-11-08,1009458.42,9
2021-11-09,1009458.42,9
2021-11-10,1009458.42,9
2021-11-11,1009458.42,9
2021-11-12,1009458.42,9
2021-11-15,1009458.42,9
2021-11-16,1009458.42,9
2021-11-17,1009458.42,9
2021-11-18,1009458.42,9
2021-11-22,1009458.42,9
2021-11-23,1009458.42,9
2021-11-24,1009458.42,9
2021-11-25,1009458.42,9
2021-11-26,1009458.42,9
2021-11-29,1009458.42,9
2021-11-30,1009458.42,9
2021-10-01,1000000.0,10
2021-10-04,1000000.0,10
2021-10-05,1000000.0,10
2021-10-06,1000000.0,10
2021-10-07,1000000.0,10
2021-10-08,999274.74,10
2021-10-11,1001909.7,10
2021-10-12,1004153.93,10
2021-10-13,1004790.85,10
2021-10-14,1005736.11,10
2021-10-18,1014935.25,10
2021-10-19,1005250.49,10
2021-10-20,1004990.05,10
2021-10-21,1011518.97,10
2021-10-22,1007298.87,10
2021-10-25,1007420.72,10
2021-10-26,1014522.87,10
2021-10-27,1015583.9,10
2021-10-28,1013247.25,10
2021-10-29,1014700.26,10
2021-11-01,1018238.05,10
2021-11-02,1020262.78,10
2021-11-03,1019224.35,10
2021-11-04,1020096.78,10
2021-11-08,1019737.3,10
2021-11-09,1019282.85,10
2021-11-10,1018075.32,10
2021-11-11,1014838.51,10
2021-11-12,1021392.98,10
2021-11-15,1021217.26,10
2021-11-16,1016844.72,10
2021-11-17,1015265.04,10
2021-11-18,1011007.9,10
2021-11-22,1008930.4,10
2021-11-23,1013253.12,10
2021-11-24,1014519.99,10
2021-11-25,1013586.04,10
2021-11-26,1010132.71,10
2021-11-29,1009966.51,10
2021-11-30,1009885.24,10
2021-12-01,1011009.89,10
2021-12-02,1012448.47,10
2021-12-03,1011556.51,10
2021-12-06,1009248.14,10
2021-12-07,1010461.42,10
2021-12-08,1011646.8,10
2021-12-09,1011646.8,10
2021-12-10,1011646.8,10
2021-12-13,1011646.8,10
2021-12-14,1011646.8,10
2021-12-15,1011646.8,10
2021-12-16,1011646.8,10
2021-12-17,1011646.8,10
2021-12-20,1011646.8,10
2021-12-21,1011646.8,10
2021-12-22,1011646.8,10
2021-12-23,1011646.8,10
2021-12-24,1011646.8,10
2021-12-27,1011646.8,10
2021-12-28,1011646.8,10
2021-12-29,1011646.8,10
2021-12-30,1011646.8,10
2021-12-31,1011646.8,10
2021-11-01,1000000.0,11
2021-11-02,1000000.0,11
2021-11-03,1000000.0,11
2021-11-04,1000000.0,11
2021-11-08,1000000.0,11
2021-11-09,999554.42,11
2021-11-10,998313.33,11
2021-11-11,993625.96,11
2021-11-12,1000953.89,11
2021-11-15,999915.72,11
2021-11-16,996611.23,11
2021-11-17,995844.74,11
2021-11-18,988379.24,11
2021-11-22,986319.51,11
2021-11-23,990547.56,11
2021-11-24,991767.32,11
2021-11-25,990825.49,11
2021-11-26,987465.49,11
2021-11-29,987303.77,11
2021-11-30,987224.71,11
2021-12-01,988318.96,11
2021-12-02,989718.66,11
2021-12-03,988850.81,11
2021-12-06,986604.82,11
2021-12-07,987785.31,11
2021-12-08,988938.65,11
2021-12-09,988938.65,11
2021-12-10,988938.65,11
2021-12-13,988938.65,11
2021-12-14,988938.65,11
2021-12-15,988938.65,11
2021-12-16,988938.65,11
2021-12-17,988938.65,11
2021-12-20,988938.65,11
2021-12-21,988938.65,11
2021-12-22,988938.65,11
2021-12-23,988938.65,11
2021-12-24,988938.65,11
2021-12-27,988938.65,11
2021-12-28,988938.65,11
2021-12-29,988938.65,11
2021-12-30,988938.65,11
2021-12-31,988938.65,11
2022-01-03,988938.65,11
2022-01-04,988938.65,11
2022-01-05,988938.65,11
2022-01-06,988938.65,11
2022-01-07,988938.65,11
2022-01-10,988938.65,11
2022-01-11,988938.65,11
2022-01-12,988938.65,11
2022-01-13,988938.65,11
2022-01-14,988938.65,11
2022-01-17,988938.65,11
2022-01-18,988938.65,11
2022-01-19,988938.65,11
2022-01-20,988938.65,11
2022-01-21,988938.65,11
2022-01-24,988938.65,11
2022-01-25,988938.65,11
2022-01-27,988938.65,11
2022-01-28,988938.65,11
2022-01-31,988938.65,11
2021-12-01,1000000.0,12
2021-12-02,1000000.0,12
2021-12-03,1000000.0,12
2021-12-06,1000000.0,12
2021-12-07,1000000.0,12
2021-12-08,1000000.0,12
2021-12-09,1000000.0,12
2021-12-10,1000000.0,12
2021-12-13,1000000.0,12
2021-12-14,1000000.0,12
2021-12-15,1000000.0,12
2021-12-16,1000000.0,12
2021-12-17,1000000.0,12
2021-12-20,1000000.0,12
2021-12-21,1000000.0,12
2021-12-22,1000000.0,12
2021-12-23,1000000.0,12
2021-12-24,1000000.0,12
2021-12-27,1000000.0,12
2021-12-28,1000000.0,12
2021-12-29,1000000.0,12
2021-12-30,1000000.0,12
2021-12-31,1000000.0,12
2022-01-03,1001734.9,12
2022-01-04,999905.54,12
2022-01-05,995944.26,12
2022-01-06,994072.76,12
2022-01-07,991388.47,12
2022-01-10,991880.27,12
2022-01-11,991207.81,12
2022-01-12,992693.25,12
2022-01-13,991559.09,12
2022-01-14,991288.1,12
2022-01-17,991880.27,12
2022-01-18,991799.97,12
2022-01-19,991298.13,12
2022-01-20,989881.35,12
2022-01-21,989881.35,12
2022-01-24,989881.35,12
2022-01-25,989881.35,12
2022-01-27,989881.35,12
2022-01-28,989881.35,12
2022-01-31,989881.35,12
2022-02-01,989881.35,12
2022-02-02,989881.35,12
2022-02-03,989881.35,12
2022-02-04,989881.35,12
2022-02-07,989881.35,12
2022-02-08,989881.35,12
2022-02-09,989881.35,12
2022-02-10,989881.35,12
2022-02-11,989881.35,12
2022-02-14,989881.35,12
2022-02-15,989881.35,12
2022-02-16,989881.35,12
2022-02-17,989881.35,12
2022-02-18,989881.35,12
2022-02-21,989881.35,12
2022-02-22,989881.35,12
2022-02-23,989881.35,12
2022-02-24,989881.35,12
2022-02-25,989881.35,12
2022-02-28,989881.35,12
2022-01-03,1000000.0,13
2022-01-04,1000000.0,13
2022-01-05,998275.91,13
2022-01-06,998195.23,13
2022-01-07,996343.96,13
2022-01-10,996343.96,13
2022-01-11,996343.96,13
2022-01-12,996343.96,13
2022-01-13,996343.96,13
2022-01-14,996343.96,13
2022-01-17,996343.96,13
2022-01-18,996343.96,13
2022-01-19,996343.96,13
2022-01-20,996343.96,13
2022-01-21,996343.96,13
2022-01-24,996343.96,13
2022-01-25,996343.96,13
2022-01-27,996343.96,13
2022-01-28,996343.96,13
2022-01-31,996343.96,13
2022-02-01,996343.96,13
2022-02-02,996343.96,13
2022-02-03,996343.96,13
2022-02-04,996343.96,13
2022-02-07,996343.96,13
2022-02-08,996343.96,13
2022-02-09,996343.96,13
2022-02-10,996343.96,13
2022-02-11,996343.96,13
2022-02-14,996343.96,13
2022-02-15,996343.96,13
2022-02-16,996343.96,13
2022-02-17,996343.96,13
2022-02-18,996343.96,13
2022-02-21,996343.96,13
2022-02-22,996343.96,13
2022-02-23,996343.96,13
2022-02-24,996343.96,13
2022-02-25,996343.96,13
2022-02-28,996343.96,13
2022-03-02,996343.96,13
2022-03-03,996343.96,13
2022-03-04,996343.96,13
2022-03-07,996343.96,13
2022-03-08,996343.96,13
2022-03-09,996343.96,13
2022-03-10,996343.96,13
2022-03-11,996343.96,13
2022-03-14,996343.96,13
2022-03-15,996343.96,13
2022-03-16,996343.96,13
2022-03-17,996343.96,13
2022-03-21,996343.96,13
2022-03-22,996343.96,13
2022-03-23,996343.96,13
2022-03-24,996343.96,13
2022-03-25,996343.96,13
2022-03-28,996343.96,13
2022-03-29,996343.96,13
2022-03-30,996343.96,13
2022-03-31,996343.96,13
2022-02-01,1000000.0,14
2022-02-02,1000000.0,14
2022-02-03,1000000.0,14
2022-02-04,1000000.0,14
2022-02-07,1000000.0,14
2022-02-08,1000000.0,14
2022-02-09,1000000.0,14
2022-02-10,1000000.0,14
2022-02-11,1000000.0,14
2022-02-14,1000000.0,14
2022-02-15,1000000.0,14
2022-02-16,1000000.0,14
2022-02-17,1000000.0,14
2022-02-18,1000000.0,14
2022-02-21,1000000.0,14
2022-02-22,1000000.0,14
2022-02-23,1000000.0,14
2022-02-24,1000000.0,14
2022-02-25,1000000.0,14
2022-02-28,1000000.0,14
2022-03-02,1000000.0,14
2022-03-03,1000000.0,14
2022-03-04,1000000.0,14
2022-03-07,1000000.0,14
2022-03-08,1000000.0,14
2022-03-09,1000000.0,14
2022-03-10,1000000.0,14
2022-03-11,1000000.0,14
2022-03-14,1000000.0,14
2022-03-15,1000000.0,14
2022-03-16,1000000.0,14
2022-03-17,1000000.0,14
2022-03-21,1000000.0,14
2022-03-22,1000000.0,14
2022-03-23,1000000.0,14
2022-03-24,1000000.0,14
2022-03-25,1000000.0,14
2022-03-28,1000000.0,14
2022-03-29,1000000.0,14
2022-03-30,1000000.0,14
2022-03-31,1000000.0,14
2022-04-01,1000000.0,14
2022-04-04,1000000.0,14
2022-04-05,1000000.0,14
2022-04-06,1000000.0,14
2022-04-07,1000000.0,14
2022-04-08,1000000.0,14
2022-04-11,1000000.0,14
2022-04-12,1000000.0,14
2022-04-13,1000000.0,14
2022-04-18,1000000.0,14
2022-04-19,1000000.0,14
2022-04-20,1000000.0,14
2022-04-21,1000000.0,14
2022-04-22,1000000.0,14
2022-04-25,1000000.0,14
2022-04-26,1000000.0,14
2022-04-27,1000000.0,14
2022-04-28,1000000.0,14
2022-04-29,1000000.0,14
2022-03-02,1000000.0,15
2022-03-03,1000000.0,15
2022-03-04,1000000.0,15
2022-03-07,1000000.0,15
2022-03-08,1000000.0,15
2022-03-09,1000000.0,15
2022-03-10,1000000.0,15
2022-03-11,1000000.0,15
2022-03-14,1000000.0,15
2022-03-15,1000000.0,15
2022-03-16,1000000.0,15
2022-03-17,1000000.0,15
2022-03-21,1000000.0,15
2022-03-22,1000000.0,15
2022-03-23,1000000.0,15
2022-03-24,1000000.0,15
2022-03-25,1000000.0,15
2022-03-28,1000000.0,15
2022-03-29,1000000.0,15
2022-03-30,1000000.0,15
2022-03-31,1000000.0,15
2022-04-01,1000000.0,15
2022-04-04,1000000.0,15
2022-04-05,1000000.0,15
2022-04-06,1000000.0,15
2022-04-07,1000000.0,15
2022-04-08,1000000.0,15
2022-04-11,1000000.0,15
2022-04-12,1000000.0,15
2022-04-13,1000000.0,15
2022-04-18,1000000.0,15
2022-04-19,1000000.0,15
2022-04-20,1000000.0,15
2022-04-21,1000000.0,15
2022-04-22,1000000.0,15
2022-04-25,1000000.0,15
2022-04-26,1000000.0,15
2022-04-27,1000000.0,15
2022-04-28,1000000.0,15
2022-04-29,1000000.0,15
2022-05-02,1000000.0,15
2022-05-04,1000000.0,15
2022-05-05,1000000.0,15
2022-05-06,1000000.0,15
2022-05-09,1000000.0,15
2022-05-10,1000000.0,15
2022-05-11,1000000.0,15
2022-05-12,1000000.0,15
2022-05-13,1000000.0,15
2022-05-16,1000000.0,15
2022-05-17,1000000.0,15
2022-05-18,1000000.0,15
2022-05-19,1000000.0,15
2022-05-20,1000000.0,15
2022-05-23,1000000.0,15
2022-05-24,1000000.0,15
2022-05-25,1000000.0,15
2022-05-26,1000000.0,15
2022-05-27,1000000.0,15
2022-05-30,1000000.0,15
2022-05-31,1000000.0,15
2022-04-01,1000000.0,16
2022-04-04,1000000.0,16
2022-04-05,1000000.0,16
2022-04-06,1000000.0,16
2022-04-07,1000000.0,16
2022-04-08,1000000.0,16
2022-04-11,1000000.0,16
2022-04-12,1000000.0,16
2022-04-13,1000000.0,16
2022-04-18,1000000.0,16
2022-04-19,1000000.0,16
2022-04-20,1000000.0,16
2022-04-21,1000000.0,16
2022-04-22,1000000.0,16
2022-04-25,1000000.0,16
2022-04-26,1000000.0,16
2022-04-27,1000000.0,16
2022-04-28,1000000.0,16
2022-04-29,1000000.0,16
2022-05-02,1000000.0,16
2022-05-04,1000000.0,16
2022-05-05,1000000.0,16
2022-05-06,1000000.0,16
2022-05-09,1000000.0,16
2022-05-10,1000000.0,16
2022-05-11,1000000.0,16
