fold_id,symbol,sector,entry_date,exit_date,entry_price,exit_price,shares,position_value,confidence,kelly_fraction,exit_reason,pnl,return_pct,was_correct
24,MPHASIS.NS,IT,2023-02-16,2023-02-27,2114.64,1906.49,26,54980.64,64,0.125,STOP,-5411.79,-9.8431,False
24,TVSMOTOR.NS,Auto,2023-02-15,2023-02-28,1093.77,1067.87,51,55782.27,64,0.125,FOLD_END,-1320.93,-2.368,False
24,BOSCHLTD.NS,Auto,2023-02-15,2023-02-28,16964.23,17285.3,3,50892.69,64,0.125,FOLD_END,963.21,1.8926,False
24,SIEMENS.NS,Infrastructure,2023-02-15,2023-02-28,1881.53,1891.55,30,56445.9,64,0.125,FOLD_END,300.59,0.5325,False
24,ABB.NS,Infrastructure,2023-02-15,2023-02-28,3087.57,3153.99,18,55576.26,64,0.125,FOLD_END,1195.56,2.1512,False
24,CUMMINSIND.NS,Infrastructure,2023-02-16,2023-02-28,1569.17,1509.58,36,56490.12,64,0.125,FOLD_END,-2145.18,-3.7975,False
25,HINDALCO.NS,Metals,2023-01-02,2023-01-04,477.63,452.57,125,59703.75,64,0.125,STOP,-3132.03,-5.2459,False
25,JSWSTEEL.NS,Metals,2023-01-02,2023-01-04,763.99,725.56,78,59591.22,64,0.125,STOP,-2997.63,-5.0303,False
25,MANAPPURAM.NS,Finance,2023-01-03,2023-01-18,114.89,110.05,522,59972.58,64,0.125,STOP,-2527.67,-4.2147,False
25,HINDALCO.NS,Metals,2023-01-18,2023-01-27,493.22,469.74,120,59186.4,64,0.125,STOP,-2818.16,-4.7615,False
25,SAIL.NS,Metals,2023-01-18,2023-01-30,86.72,83.04,685,59403.2,64,0.125,STOP,-2523.82,-4.2486,False
25,GAIL.NS,Energy,2023-01-23,2023-01-30,88.77,82.43,670,59475.899999999994,64,0.125,STOP,-4249.0,-7.1441,False
25,NATIONALUM.NS,Metals,2023-01-02,2023-01-31,70.64,71.19,849,59973.36,64,0.125,MAX_AGE,465.78,0.7766,False
25,PETRONET.NS,Energy,2023-01-23,2023-01-31,202.23,193.89,294,59455.619999999995,64,0.125,STOP,-2452.8,-4.1254,False
25,WIPRO.NS,IT,2023-01-18,2023-02-16,188.11,191.71,316,59442.76,64,0.125,MAX_AGE,1138.05,1.9145,False
25,HCLTECH.NS,IT,2023-01-18,2023-02-16,966.8,986.92,61,58974.799999999996,64,0.125,MAX_AGE,1227.61,2.0816,False
25,MGL.NS,Energy,2023-01-23,2023-02-21,816.99,836.82,72,58823.28,64,0.125,MAX_AGE,1427.62,2.427,False
25,MPHASIS.NS,IT,2023-02-16,2023-02-27,2114.64,1906.49,27,57095.28,64,0.125,STOP,-5619.94,-9.8431,False
25,TVSMOTOR.NS,Auto,2023-02-15,2023-03-13,1093.77,1036.63,53,57969.81,64,0.125,STOP,-3028.26,-5.2239,False
25,BOSCHLTD.NS,Auto,2023-02-15,2023-03-16,16964.23,17402.58,3,50892.69,64,0.125,MAX_AGE,1315.04,2.584,False
25,SIEMENS.NS,Infrastructure,2023-02-15,2023-03-16,1881.53,1901.57,31,58327.43,64,0.125,MAX_AGE,621.26,1.0651,False
25,ABB.NS,Infrastructure,2023-02-15,2023-03-16,3087.57,3262.41,19,58663.83,64,0.125,MAX_AGE,3322.0,5.6628,False
25,CUMMINSIND.NS,Infrastructure,2023-02-16,2023-03-17,1569.17,1614.43,37,58059.29,64,0.125,MAX_AGE,1674.56,2.8842,False
26,MPHASIS.NS,IT,2023-02-16,2023-02-27,2114.64,1906.49,28,59209.92,64,0.125,STOP,-5828.08,-9.8431,False
26,TVSMOTOR.NS,Auto,2023-02-15,2023-03-13,1093.77,1036.63,54,59063.58,64,0.125,STOP,-3085.4,-5.2239,False
26,BOSCHLTD.NS,Auto,2023-02-15,2023-03-16,16964.23,17402.58,3,50892.69,64,0.125,MAX_AGE,1315.04,2.584,False
26,SIEMENS.NS,Infrastructure,2023-02-15,2023-03-16,1881.53,1901.57,31,58327.43,64,0.125,MAX_AGE,621.26,1.0651,False
26,ABB.NS,Infrastructure,2023-02-15,2023-03-16,3087.57,3262.41,19,58663.83,64,0.125,MAX_AGE,3322.0,5.6628,False
26,CUMMINSIND.NS,Infrastructure,2023-02-16,2023-03-17,1569.17,1614.43,38,59628.46000000001,64,0.125,MAX_AGE,1719.82,2.8842,False
26,SUNPHARMA.NS,Pharma,2023-04-12,2023-04-25,988.48,945.51,60,59308.8,64,0.125,STOP,-2578.49,-4.3476,False
26,NAVINFLUOR.NS,Chemicals,2023-04-11,2023-04-28,4434.99,4803.88,13,57654.869999999995,64,0.125,TARGET,4795.56,8.3177,True
26,OBEROIRLTY.NS,Realty,2023-04-10,2023-04-28,890.17,898.17,67,59641.39,64,0.125,FOLD_END,535.75,0.8983,False
26,CHOLAFIN.NS,Finance,2023-04-10,2023-04-28,825.59,867.31,72,59442.48,64,0.125,FOLD_END,3004.03,5.0537,False
26,COROMANDEL.NS,Chemicals,2023-04-10,2023-04-28,914.39,922.81,65,59435.35,64,0.125,FOLD_END,547.45,0.9211,False
26,DLF.NS,Realty,2023-04-11,2023-04-28,396.94,417.41,150,59541.0,64,0.125,FOLD_END,3069.97,5.1561,False
26,GODREJPROP.NS,Realty,2023-04-11,2023-04-28,1233.8,1315.25,48,59222.399999999994,64,0.125,FOLD_END,3909.6,6.6016,False
26,MANAPPURAM.NS,Finance,2023-04-11,2023-04-28,121.92,122.86,491,59862.72,64,0.125,FOLD_END,463.48,0.7742,False
26,ICICIBANK.NS,Banking,2023-04-25,2023-04-28,891.38,895.48,67,59722.46,64,0.125,FOLD_END,274.71,0.46,False
26,PNB.NS,Banking,2023-04-28,2023-04-28,49.55,49.55,1211,60005.049999999996,64,0.125,FOLD_END,-4.62,-0.0077,False
27,SUNPHARMA.NS,Pharma,2023-04-12,2023-04-25,988.48,945.51,60,59308.8,64,0.125,STOP,-2578.49,-4.3476,False
27,NAVINFLUOR.NS,Chemicals,2023-04-11,2023-04-28,4434.99,4803.88,13,57654.869999999995,64,0.125,TARGET,4795.56,8.3177,True
27,MANAPPURAM.NS,Finance,2023-04-11,2023-05-03,121.92,107.94,492,59984.64,64,0.125,STOP,-6876.15,-11.4632,False
27,CHOLAFIN.NS,Finance,2023-04-10,2023-05-04,825.59,946.07,72,59442.48,64,0.125,TARGET,8674.48,14.5931,True
27,HDFCBANK.NS,Banking,2023-05-04,2023-05-05,831.36,782.21,72,59857.92,64,0.125,STOP,-3538.77,-5.912,False
27,GODREJPROP.NS,Realty,2023-04-11,2023-05-08,1233.8,1341.35,48,59222.399999999994,64,0.125,TARGET,5162.4,8.717,True
27,OBEROIRLTY.NS,Realty,2023-04-10,2023-05-10,890.17,922.36,67,59641.39,64,0.125,MAX_AGE,2156.74,3.6162,False
27,COROMANDEL.NS,Chemicals,2023-04-10,2023-05-10,914.39,940.19,65,59435.35,64,0.125,MAX_AGE,1677.16,2.8218,False
27,PNB.NS,Banking,2023-04-28,2023-05-10,49.55,45.99,1213,60104.149999999994,64,0.125,STOP,-4318.0,-7.1842,False
27,DLF.NS,Realty,2023-04-11,2023-05-11,396.94,423.87,151,59937.94,64,0.125,MAX_AGE,4066.48,6.7845,False
27,CANBK.NS,Banking,2023-05-08,2023-05-12,56.63,53.7,1065,60310.950000000004,64,0.125,STOP,-3116.99,-5.1682,False
27,ICICIBANK.NS,Banking,2023-04-25,2023-05-24,891.38,917.92,67,59722.46,64,0.125,MAX_AGE,1778.48,2.9779,False
27,INDUSINDBK.NS,Banking,2023-05-10,2023-05-24,1147.09,1244.14,52,59648.67999999999,64,0.125,TARGET,5046.47,8.4603,True
27,BOSCHLTD.NS,Auto,2023-05-10,2023-05-29,18590.13,17573.21,3,55770.39,64,0.125,STOP,-3050.76,-5.4702,False
27,BRITANNIA.NS,FMCG,2023-05-03,2023-05-31,4411.12,4537.74,13,57344.56,64,0.125,MAX_AGE,1646.12,2.8706,False
27,MARUTI.NS,Auto,2023-05-05,2023-05-31,8688.24,9095.09,6,52129.44,64,0.125,FOLD_END,2441.11,4.6828,False
27,LUPIN.NS,Pharma,2023-05-10,2023-05-31,739.12,792.62,81,59868.72,64,0.125,FOLD_END,4333.19,7.2378,False
27,GODREJCP.NS,FMCG,2023-05-11,2023-05-31,938.54,1010.9,64,60066.56,64,0.125,FOLD_END,4630.76,7.7094,False
27,COLPAL.NS,FMCG,2023-05-12,2023-05-31,1523.42,1508.86,39,59413.380000000005,64,0.125,FOLD_END,-567.78,-0.9556,False
27,BANDHANBNK.NS,Banking,2023-05-24,2023-05-31,255.08,261.82,238,60709.04,64,0.125,FOLD_END,1605.18,2.6441,False
27,ASHOKLEY.NS,Auto,2023-05-24,2023-05-31,69.58,67.68,873,60743.34,64,0.125,FOLD_END,-1658.23,-2.7299,False
27,M&M.NS,Auto,2023-05-29,2023-05-31,1296.37,1285.5,46,59633.02,64,0.125,FOLD_END,-499.8,-0.8381,False
27,TCS.NS,IT,2023-05-31,2023-05-31,3025.25,3025.25,20,60505.0,64,0.125,FOLD_END,0.08,0.0001,False
28,SUNPHARMA.NS,Pharma,2023-04-12,2023-04-25,988.48,945.51,60,59308.8,64,0.125,STOP,-2578.49,-4.3476,False
28,NAVINFLUOR.NS,Chemicals,2023-04-11,2023-04-28,4434.99,4803.88,13,57654.869999999995,64,0.125,TARGET,4795.56,8.3177,True
28,MANAPPURAM.NS,Finance,2023-04-11,2023-05-03,121.92,107.94,492,59984.64,64,0.125,STOP,-6876.15,-11.4632,False
28,CHOLAFIN.NS,Finance,2023-04-10,2023-05-04,825.59,946.07,72,59442.48,64,0.125,TARGET,8674.48,14.5931,True
28,HDFCBANK.NS,Banking,2023-05-04,2023-05-05,831.36,782.21,72,59857.92,64,0.125,STOP,-3538.77,-5.912,False
28,GODREJPROP.NS,Realty,2023-04-11,2023-05-08,1233.8,1341.35,48,59222.399999999994,64,0.125,TARGET,5162.4,8.717,True
28,OBEROIRLTY.NS,Realty,2023-04-10,2023-05-10,890.17,922.36,67,59641.39,64,0.125,MAX_AGE,2156.74,3.6162,False
28,COROMANDEL.NS,Chemicals,2023-04-10,2023-05-10,914.39,940.19,65,59435.35,64,0.125,MAX_AGE,1677.16,2.8218,False
28,PNB.NS,Banking,2023-04-28,2023-05-10,49.55,45.99,1213,60104.149999999994,64,0.125,STOP,-4318.0,-7.1842,False
28,DLF.NS,Realty,2023-04-11,2023-05-11,396.94,423.87,151,59937.94,64,0.125,MAX_AGE,4066.48,6.7845,False
28,CANBK.NS,Banking,2023-05-08,2023-05-12,56.63,53.7,1065,60310.950000000004,64,0.125,STOP,-3116.99,-5.1682,False
28,ICICIBANK.NS,Banking,2023-04-25,2023-05-24,891.38,917.92,67,59722.46,64,0.125,MAX_AGE,1778.48,2.9779,False
28,INDUSINDBK.NS,Banking,2023-05-10,2023-05-24,1147.09,1244.14,52,59648.67999999999,64,0.125,TARGET,5046.47,8.4603,True
28,BOSCHLTD.NS,Auto,2023-05-10,2023-05-29,18590.13,17573.21,3,55770.39,64,0.125,STOP,-3050.76,-5.4702,False
28,BRITANNIA.NS,FMCG,2023-05-03,2023-05-31,4411.12,4537.74,13,57344.56,64,0.125,MAX_AGE,1646.12,2.8706,False
28,LUPIN.NS,Pharma,2023-05-10,2023-06-01,739.12,800.15,81,59868.72,64,0.125,TARGET,4943.69,8.2576,True
28,MARUTI.NS,Auto,2023-05-05,2023-06-02,8688.24,9209.32,6,52129.44,64,0.125,MAX_AGE,3126.46,5.9975,False
28,GODREJCP.NS,FMCG,2023-05-11,2023-06-07,938.54,1017.58,64,60066.56,64,0.125,TARGET,5058.68,8.4218,True
28,PHOENIXLTD.NS,Realty,2023-06-01,2023-06-07,740.8,806.12,82,60745.6,64,0.125,TARGET,5356.2,8.8174,True
28,COLPAL.NS,FMCG,2023-05-12,2023-06-09,1523.42,1513.7,39,59413.380000000005,64,0.125,MAX_AGE,-379.21,-0.6382,False
28,BANDHANBNK.NS,Banking,2023-05-24,2023-06-15,255.08,241.26,238,60709.04,64,0.125,STOP,-3289.27,-5.4181,False
28,ASHOKLEY.NS,Auto,2023-05-24,2023-06-16,69.58,76.05,873,60743.34,64,0.125,TARGET,5651.7,9.3042,True
28,INDUSINDBK.NS,Banking,2023-06-09,2023-06-22,1316.44,1258.73,46,60556.240000000005,64,0.125,STOP,-2654.85,-4.3841,False
28,HEROMOTOCO.NS,Auto,2023-06-02,2023-06-23,2619.28,2514.02,23,60243.44,64,0.125,STOP,-2421.04,-4.0188,False
28,M&M.NS,Auto,2023-05-29,2023-06-26,1296.37,1362.16,46,59633.02,64,0.125,MAX_AGE,3026.23,5.0748,False
28,TCS.NS,IT,2023-05-31,2023-06-28,3025.25,2979.15,20,60505.0,64,0.125,MAX_AGE,-922.09,-1.524,False
28,BRITANNIA.NS,FMCG,2023-06-07,2023-06-30,4767.8,4895.83,12,57213.600000000006,64,0.125,FOLD_END,1536.36,2.6853,False
28,TATACONSUM.NS,FMCG,2023-06-07,2023-06-30,811.45,848.72,76,61670.200000000004,64,0.125,FOLD_END,2832.15,4.5924,False
28,DRREDDY.NS,Pharma,2023-06-15,2023-06-30,941.65,1011.47,65,61207.25,64,0.125,FOLD_END,4538.32,7.4147,False
28,OFSS.NS,IT,2023-06-16,2023-06-30,3480.01,3469.89,17,59160.170000000006,64,0.125,FOLD_END,-171.97,-0.2907,False
28,HDFCBANK.NS,Banking,2023-06-22,2023-06-30,799.92,828.05,77,61593.84,64,0.125,FOLD_END,2165.79,3.5162,False
28,LUPIN.NS,Pharma,2023-06-23,2023-06-30,845.57,889.41,72,60881.04,64,0.125,FOLD_END,3156.83,5.1852,False
28,AUROPHARMA.NS,Pharma,2023-06-26,2023-06-30,715.48,721.43,86,61531.28,64,0.125,FOLD_END,511.77,0.8317,False
28,NTPC.NS,Infrastructure,2023-06-28,2023-06-30,174.38,174.43,354,61730.52,64,0.125,FOLD_END,16.11,0.0261,False
29,IOC.NS,Energy,2023-05-02,2023-05-23,68.22,73.91,879,59965.38,64,0.125,TARGET,5003.49,8.344,True
29,CANFINHOME.NS,Finance,2023-05-02,2023-05-24,607.54,657.91,98,59538.92,64,0.125,TARGET,4935.85,8.2901,True
29,MARUTI.NS,Auto,2023-05-02,2023-05-30,8521.44,9110.29,7,59650.08,64,0.125,MAX_AGE,4121.92,6.9102,False
29,MOIL.NS,Metals,2023-05-02,2023-05-30,149.83,147.27,400,59932.00000000001,64,0.125,MAX_AGE,-1022.52,-1.7061,False
29,BHEL.NS,Infrastructure,2023-05-02,2023-05-30,81.03,81.48,740,59962.200000000004,64,0.125,MAX_AGE,334.11,0.5572,False
29,BRITANNIA.NS,FMCG,2023-05-03,2023-05-31,4411.12,4537.74,13,57344.56,64,0.125,MAX_AGE,1646.12,2.8706,False
29,HINDPETRO.NS,Energy,2023-05-03,2023-05-31,155.83,158.44,385,59994.55,64,0.125,MAX_AGE,1004.13,1.6737,False
29,GODREJPROP.NS,Realty,2023-05-03,2023-05-31,1328.55,1390.3,45,59784.75,64,0.125,MAX_AGE,2778.75,4.6479,False
29,APOLLOHOSP.NS,Healthcare,2023-05-30,2023-06-02,4561.14,4926.25,13,59294.82000000001,64,0.125,TARGET,4746.44,8.0048,True
29,BANDHANBNK.NS,Banking,2023-05-24,2023-06-15,255.08,241.26,237,60453.96000000001,64,0.125,STOP,-3275.45,-5.4181,False
29,WIPRO.NS,IT,2023-05-23,2023-06-16,185.98,178.34,324,60257.52,64,0.125,STOP,-2476.95,-4.1106,False
29,HDFCAMC.NS,Finance,2023-05-30,2023-06-20,918.23,1015.05,66,60603.18,64,0.125,TARGET,6390.07,10.5441,True
29,HEROMOTOCO.NS,Auto,2023-06-02,2023-06-23,2619.28,2514.02,23,60243.44,64,0.125,STOP,-2421.04,-4.0188,False
29,VEDL.NS,Metals,2023-05-30,2023-06-27,232.33,227.41,261,60638.130000000005,64,0.125,MAX_AGE,-1284.42,-2.1182,False
29,TCS.NS,IT,2023-05-31,2023-06-28,3025.25,2979.15,20,60505.0,64,0.125,MAX_AGE,-922.09,-1.524,False
29,HCLTECH.NS,IT,2023-05-31,2023-06-28,1018.87,1041.25,59,60113.33,64,0.125,MAX_AGE,1320.46,2.1966,False
29,SUNPHARMA.NS,Pharma,2023-05-31,2023-06-28,948.28,993.44,64,60689.92,64,0.125,MAX_AGE,2890.02,4.7619,False
29,DRREDDY.NS,Pharma,2023-06-15,2023-07-04,941.65,1017.12,65,61207.25,64,0.125,TARGET,4905.3,8.0142,True
29,BANKBARODA.NS,Banking,2023-06-20,2023-07-05,178.03,192.98,345,61420.35,64,0.125,TARGET,5156.63,8.3956,True
29,LUPIN.NS,Pharma,2023-06-23,2023-07-12,845.57,926.61,72,60881.04,64,0.125,TARGET,5834.69,9.5837,True
29,OFSS.NS,IT,2023-06-16,2023-07-17,3480.01,3553.03,17,59160.170000000006,64,0.125,MAX_AGE,1241.34,2.0983,False
29,INFY.NS,IT,2023-07-17,2023-07-21,1322.57,1237.66,47,62160.78999999999,64,0.125,STOP,-3990.7,-6.42,False
29,ICICIGI.NS,Finance,2023-06-27,2023-07-26,1305.72,1345.97,46,60063.12,64,0.125,MAX_AGE,1851.55,3.0827,False
29,SUNPHARMA.NS,Pharma,2023-06-28,2023-07-26,993.44,1081.13,61,60599.840000000004,64,0.125,TARGET,5349.26,8.8272,True
29,HDFCBANK.NS,Banking,2023-06-28,2023-07-27,815.76,814.3,75,61182.0,64,0.125,MAX_AGE,-109.63,-0.1792,False
29,NTPC.NS,Infrastructure,2023-06-28,2023-07-27,174.38,186.23,352,61381.759999999995,64,0.125,MAX_AGE,4170.89,6.795,False
29,CIPLA.NS,Pharma,2023-07-26,2023-07-27,1048.32,1149.32,59,61850.88,64,0.125,TARGET,5959.19,9.6348,True
29,TECHM.NS,IT,2023-07-05,2023-07-28,1071.28,1020.81,57,61062.96,64,0.125,STOP,-2876.84,-4.7113,False
29,SBIN.NS,Banking,2023-07-04,2023-07-31,558.06,587.38,110,61386.59999999999,64,0.125,FOLD_END,3224.83,5.2533,False
29,LUPIN.NS,Pharma,2023-07-12,2023-07-31,926.61,975.08,67,62082.87,64,0.125,FOLD_END,3247.75,5.2313,False
29,TCS.NS,IT,2023-07-21,2023-07-31,3128.88,3178.25,19,59448.72,64,0.125,FOLD_END,938.03,1.5779,False
29,BALKRISIND.NS,Auto,2023-07-26,2023-07-31,2460.52,2499.85,25,61513.0,64,0.125,FOLD_END,983.25,1.5984,False
29,SUNPHARMA.NS,Pharma,2023-07-27,2023-07-31,1103.45,1115.59,57,62896.65,64,0.125,FOLD_END,692.15,1.1005,False
29,DRREDDY.NS,Pharma,2023-07-27,2023-07-31,1088.02,1114.38,58,63105.159999999996,64,0.125,FOLD_END,1528.97,2.4229,False
29,PHOENIXLTD.NS,Realty,2023-07-27,2023-07-31,844.67,860.38,74,62505.579999999994,64,0.125,FOLD_END,1162.51,1.8599,False
29,MARICO.NS,FMCG,2023-07-28,2023-07-31,555.45,542.1,113,62765.850000000006,64,0.125,FOLD_END,-1508.35,-2.4031,False
30,PHOENIXLTD.NS,Realty,2023-06-01,2023-06-07,740.8,806.12,80,59264.0,64,0.125,TARGET,5225.57,8.8174,True
30,TATACOMM.NS,Telecom,2023-06-01,2023-06-07,1285.02,1393.15,46,59110.92,64,0.125,TARGET,4973.8,8.4144,True
30,DIXON.NS,Consumer,2023-06-01,2023-06-13,3903.95,4309.77,15,58559.25,64,0.125,TARGET,6087.31,10.3951,True
30,ICICIPRULI.NS,Finance,2023-06-01,2023-06-14,476.39,515.26,125,59548.75,64,0.125,TARGET,4859.13,8.1599,True
30,APOLLOHOSP.NS,Healthcare,2023-06-01,2023-06-15,4774.47,5175.62,12,57293.64,64,0.125,TARGET,4813.84,8.4021,True
30,HEROMOTOCO.NS,Auto,2023-06-02,2023-06-23,2619.28,2514.02,22,57624.16,64,0.125,STOP,-2315.78,-4.0188,False
30,CANFINHOME.NS,Finance,2023-06-01,2023-06-30,705.17,754.8,85,59939.45,64,0.125,MAX_AGE,4218.38,7.0377,False
30,HAVELLS.NS,Consumer,2023-06-01,2023-06-30,1307.66,1263.72,45,58844.700000000004,64,0.125,MAX_AGE,-1977.14,-3.3599,False
30,DRREDDY.NS,Pharma,2023-06-15,2023-07-04,941.65,1017.12,65,61207.25,64,0.125,TARGET,4905.3,8.0142,True
30,MOIL.NS,Metals,2023-06-13,2023-07-05,155.71,169.99,391,60882.61,64,0.125,TARGET,5581.9,9.1683,True
30,BRITANNIA.NS,FMCG,2023-06-07,2023-07-06,4767.8,5041.01,12,57213.600000000006,64,0.125,MAX_AGE,3278.56,5.7304,False
30,TATACONSUM.NS,FMCG,2023-06-07,2023-07-06,811.45,833.09,74,60047.3,64,0.125,MAX_AGE,1601.32,2.6668,False
30,HCLTECH.NS,IT,2023-06-30,2023-07-10,1057.0,1000.54,58,61306.0,64,0.125,STOP,-3274.47,-5.3412,False
30,LUPIN.NS,Pharma,2023-06-23,2023-07-12,845.57,926.61,72,60881.04,64,0.125,TARGET,5834.69,9.5837,True
30,OFSS.NS,IT,2023-06-14,2023-07-13,3493.09,3456.63,17,59382.53,64,0.125,MAX_AGE,-619.81,-1.0438,False
30,PNB.NS,Banking,2023-07-06,2023-07-19,56.67,61.62,1102,62450.340000000004,64,0.125,TARGET,5450.14,8.7272,True
30,INFY.NS,IT,2023-07-19,2023-07-21,1370.9,1237.66,45,61690.50000000001,64,0.125,STOP,-5995.73,-9.7191,False
30,SUNPHARMA.NS,Pharma,2023-06-30,2023-07-28,1022.41,1110.86,60,61344.6,64,0.125,TARGET,5307.06,8.6512,True
30,TECHM.NS,IT,2023-07-05,2023-07-28,1071.28,1020.81,58,62134.24,64,0.125,STOP,-2927.31,-4.7113,False
30,SBIN.NS,Banking,2023-07-04,2023-08-01,558.06,579.47,110,61386.59999999999,64,0.125,MAX_AGE,2354.94,3.8362,False
30,HDFCBANK.NS,Banking,2023-07-06,2023-08-03,815.2,792.64,76,61955.200000000004,64,0.125,MAX_AGE,-1714.5,-2.7673,False
30,LUPIN.NS,Pharma,2023-07-12,2023-08-03,926.61,1024.46,67,62082.87,64,0.125,TARGET,6555.88,10.5599,True
30,GAIL.NS,Energy,2023-08-01,2023-08-04,108.43,103.88,579,62780.97,64,0.125,STOP,-2635.15,-4.1974,False
30,BAJAJ-AUTO.NS,Auto,2023-07-10,2023-08-07,4738.38,4517.95,13,61598.94,64,0.125,STOP,-2865.61,-4.652,False
30,IPCALAB.NS,Pharma,2023-07-28,2023-08-07,852.05,924.46,73,62199.649999999994,64,0.125,TARGET,5285.65,8.4979,True
30,DIVISLAB.NS,Pharma,2023-08-07,2023-08-09,3838.09,3668.44,16,61409.44,64,0.125,STOP,-2714.39,-4.4201,False
30,TCS.NS,IT,2023-07-13,2023-08-10,3095.05,3197.43,20,61901.0,64,0.125,MAX_AGE,2047.64,3.3079,False
30,COFORGE.NS,IT,2023-08-10,2023-08-18,1000.87,956.78,63,63054.81,64,0.125,STOP,-2777.66,-4.4052,False
30,WIPRO.NS,IT,2023-07-21,2023-08-21,189.28,193.91,330,62462.4,64,0.125,MAX_AGE,1527.77,2.4459,False
30,ADANIPORTS.NS,Infrastructure,2023-08-21,2023-08-24,850.35,814.87,74,62925.9,64,0.125,STOP,-2625.35,-4.1721,False
30,CIPLA.NS,Pharma,2023-07-28,2023-08-28,1155.55,1205.69,54,62399.7,64,0.125,MAX_AGE,2707.46,4.3389,False
30,BHEL.NS,Infrastructure,2023-08-24,2023-08-30,107.33,118.35,585,62788.049999999996,64,0.125,TARGET,6447.68,10.269,True
30,DRREDDY.NS,Pharma,2023-08-09,2023-08-31,1159.93,1107.94,54,62636.22,64,0.125,STOP,-2807.42,-4.4821,False
30,SUNPHARMA.NS,Pharma,2023-08-03,2023-08-31,1113.25,1084.57,56,62342.0,64,0.125,FOLD_END,-1606.28,-2.5766,False
30,PHOENIXLTD.NS,Realty,2023-08-03,2023-08-31,837.34,894.73,75,62800.5,64,0.125,FOLD_END,4304.26,6.8539,False
30,VOLTAS.NS,Consumer,2023-08-04,2023-08-31,811.79,861.93,77,62507.829999999994,64,0.125,FOLD_END,3860.44,6.1759,False
30,DIXON.NS,Consumer,2023-08-07,2023-08-31,4683.69,4996.74,13,60887.969999999994,64,0.125,FOLD_END,4069.7,6.6839,False
30,PAGEIND.NS,Consumer,2023-08-18,2023-08-31,38767.34,38626.07,1,38767.34,64,0.125,FOLD_END,-141.27,-0.3644,False
30,MOIL.NS,Metals,2023-08-28,2023-08-31,214.37,226.22,293,62810.41,64,0.125,FOLD_END,3472.39,5.5284,False
30,TVSMOTOR.NS,Auto,2023-08-30,2023-08-31,1399.26,1403.56,45,62966.7,64,0.125,FOLD_END,193.59,0.3074,False
31,PNB.NS,Banking,2023-07-03,2023-07-05,51.72,56.28,1160,59995.2,64,0.125,TARGET,5295.33,8.8263,True
31,HDFCBANK.NS,Banking,2023-07-03,2023-07-11,837.0,802.25,71,59427.0,64,0.125,STOP,-2467.05,-4.1514,False
31,BIOCON.NS,Pharma,2023-07-03,2023-07-24,261.26,248.82,229,59828.54,64,0.125,STOP,-2848.29,-4.7608,False
31,TECHM.NS,IT,2023-07-05,2023-07-28,1071.28,1020.81,56,59991.68,64,0.125,STOP,-2826.36,-4.7113,False
31,BANKBARODA.NS,Banking,2023-07-03,2023-07-31,187.24,190.16,320,59916.8,64,0.125,MAX_AGE,932.95,1.5571,False
31,M&M.NS,Auto,2023-07-03,2023-07-31,1430.67,1452.81,41,58657.47,64,0.125,MAX_AGE,907.54,1.5472,False
31,MGL.NS,Energy,2023-07-03,2023-07-31,1010.96,1045.89,59,59646.64,64,0.125,MAX_AGE,2061.1,3.4555,False
31,SAIL.NS,Metals,2023-07-03,2023-07-31,84.64,91.51,708,59925.12,64,0.125,TARGET,4864.79,8.1181,True
31,HEROMOTOCO.NS,Auto,2023-07-04,2023-08-01,2743.47,2840.54,21,57612.869999999995,64,0.125,MAX_AGE,2038.52,3.5383,False
31,PETRONET.NS,Energy,2023-08-01,2023-08-04,208.43,200.0,290,60444.700000000004,64,0.125,STOP,-2444.55,-4.0443,False
31,SUNPHARMA.NS,Pharma,2023-07-11,2023-08-07,1042.49,1132.57,57,59421.93,64,0.125,TARGET,5134.56,8.6408,True
31,GAIL.NS,Energy,2023-07-31,2023-08-07,107.3,102.93,562,60302.6,64,0.125,STOP,-2454.35,-4.0701,False
31,EMAMILTD.NS,FMCG,2023-07-31,2023-08-09,437.88,487.31,137,59989.56,64,0.125,TARGET,6771.71,11.2881,True
31,DIVISLAB.NS,Pharma,2023-08-07,2023-08-09,3838.09,3668.44,15,57571.350000000006,64,0.125,STOP,-2544.74,-4.4201,False
31,MOIL.NS,Metals,2023-08-09,2023-08-17,205.03,196.35,296,60688.88,64,0.125,STOP,-2569.53,-4.2339,False
31,CANBK.NS,Banking,2023-07-24,2023-08-22,63.86,61.31,939,59964.54,64,0.125,MAX_AGE,-2393.98,-3.9923,False
31,CIPLA.NS,Pharma,2023-07-28,2023-08-28,1155.55,1205.69,51,58933.049999999996,64,0.125,MAX_AGE,2557.05,4.3389,False
31,IPCALAB.NS,Pharma,2023-07-31,2023-08-29,868.2,883.01,69,59905.8,64,0.125,MAX_AGE,1021.84,1.7057,False
31,MARICO.NS,FMCG,2023-07-31,2023-08-29,542.1,543.99,111,60173.100000000006,64,0.125,MAX_AGE,209.52,0.3482,False
31,DRREDDY.NS,Pharma,2023-08-09,2023-08-31,1159.93,1107.94,52,60316.36,64,0.125,STOP,-2703.44,-4.4821,False
31,PHOENIXLTD.NS,Realty,2023-08-04,2023-09-01,845.29,919.49,71,60015.59,64,0.125,TARGET,5267.95,8.7776,True
